Category,ID,Code_Original,Emoji_Code_2nd_Option,Emoji_Name,Emoji_Code_CASI,Emoji_Code_FINAL,Feeling
person-gesture,274,U+1F647 U+200D U+2640 U+FE0F,U0001F647 U000200D U0002640 U000FE0F,woman_bowing,\\\\U0001F647 \U000200D \U0002640 \U000FE0F\\,\'\\U0001f647 \U000200d \U0002640 \U000fe0f\,Neutral
person-gesture,275,U+1F926,U0001F926,person_facepalming,\\\\U0001F926\\,\'\\U0001f926\,Negative
person-gesture,276,U+1F926 U+200D U+2642 U+FE0F,U0001F926 U000200D U0002642 U000FE0F,man_facepalming,\\\\U0001F926 \U000200D \U0002642 \U000FE0F\\,\'\\U0001f926 \U000200d \U0002642 \U000fe0f\,Negative
person-gesture,277,U+1F926 U+200D U+2640 U+FE0F,U0001F926 U000200D U0002640 U000FE0F,woman_facepalming,\\\\U0001F926 \U000200D \U0002640 \U000FE0F\\,\'\\U0001f926 \U000200d \U0002640 \U000fe0f\,Negative
person-gesture,278,U+1F937,U0001F937,person_shrugging,\\\\U0001F937\\,\'\\U0001f937\,Neutral
person-gesture,279,U+1F937 U+200D U+2642 U+FE0F,U0001F937 U000200D U0002642 U000FE0F,man_shrugging,\\\\U0001F937 \U000200D \U0002642 \U000FE0F\\,\'\\U0001f937 \U000200d \U0002642 \U000fe0f\,Neutral
person-gesture,280,U+1F937 U+200D U+2640 U+FE0F,U0001F937 U000200D U0002640 U000FE0F,woman_shrugging,\\\\U0001F937 \U000200D \U0002640 \U000FE0F\\,\'\\U0001f937 \U000200d \U0002640 \U000fe0f\,Neutral
person-role,281,U+1F9D1 U+200D U+2695 U+FE0F,U0001F9D1 U000200D U0002695 U000FE0F,health_worker,\\\\U0001F9D1 \U000200D \U0002695 \U000FE0F\\,\'\\U0001f9d1 \U000200d \U0002695 \U000fe0f\,Neutral
person-role,282,U+1F468 U+200D U+2695 U+FE0F,U0001F468 U000200D U0002695 U000FE0F,man_health_worker,\\\\U0001F468 \U000200D \U0002695 \U000FE0F\\,\'\\U0001f468 \U000200d \U0002695 \U000fe0f\,Neutral
person-role,283,U+1F469 U+200D U+2695 U+FE0F,U0001F469 U000200D U0002695 U000FE0F,woman_health_worker,\\\\U0001F469 \U000200D \U0002695 \U000FE0F\\,\'\\U0001f469 \U000200d \U0002695 \U000fe0f\,Neutral
person-role,284,U+1F9D1 U+200D U+1F393,U0001F9D1 U000200D U0001F393,student,\\\\U0001F9D1 \U000200D \U0001F393\\,\'\\U0001f9d1 \U000200d \U0001f393\,Neutral
person-role,285,U+1F468 U+200D U+1F393,U0001F468 U000200D U0001F393,man_student,\\\\U0001F468 \U000200D \U0001F393\\,\'\\U0001f468 \U000200d \U0001f393\,Neutral
person-role,286,U+1F469 U+200D U+1F393,U0001F469 U000200D U0001F393,woman_student,\\\\U0001F469 \U000200D \U0001F393\\,\'\\U0001f469 \U000200d \U0001f393\,Neutral
person-role,287,U+1F9D1 U+200D U+1F3EB,U0001F9D1 U000200D U0001F3EB,teacher,\\\\U0001F9D1 \U000200D \U0001F3EB\\,\'\\U0001f9d1 \U000200d \U0001f3eb\,Neutral
person-role,288,U+1F468 U+200D U+1F3EB,U0001F468 U000200D U0001F3EB,man_teacher,\\\\U0001F468 \U000200D \U0001F3EB\\,\'\\U0001f468 \U000200d \U0001f3eb\,Neutral
person-role,289,U+1F469 U+200D U+1F3EB,U0001F469 U000200D U0001F3EB,woman_teacher,\\\\U0001F469 \U000200D \U0001F3EB\\,\'\\U0001f469 \U000200d \U0001f3eb\,Neutral
person-role,290,U+1F9D1 U+200D U+2696 U+FE0F,U0001F9D1 U000200D U0002696 U000FE0F,judge,\\\\U0001F9D1 \U000200D \U0002696 \U000FE0F\\,\'\\U0001f9d1 \U000200d \U0002696 \U000fe0f\,Neutral
person-role,291,U+1F468 U+200D U+2696 U+FE0F,U0001F468 U000200D U0002696 U000FE0F,man_judge,\\\\U0001F468 \U000200D \U0002696 \U000FE0F\\,\'\\U0001f468 \U000200d \U0002696 \U000fe0f\,Neutral
person-role,292,U+1F469 U+200D U+2696 U+FE0F,U0001F469 U000200D U0002696 U000FE0F,woman_judge,\\\\U0001F469 \U000200D \U0002696 \U000FE0F\\,\'\\U0001f469 \U000200d \U0002696 \U000fe0f\,Neutral
person-role,293,U+1F9D1 U+200D U+1F33E,U0001F9D1 U000200D U0001F33E,farmer,\\\\U0001F9D1 \U000200D \U0001F33E\\,\'\\U0001f9d1 \U000200d \U0001f33e\,Neutral
person-role,294,U+1F468 U+200D U+1F33E,U0001F468 U000200D U0001F33E,man_farmer,\\\\U0001F468 \U000200D \U0001F33E\\,\'\\U0001f468 \U000200d \U0001f33e\,Neutral
person-role,295,U+1F469 U+200D U+1F33E,U0001F469 U000200D U0001F33E,woman_farmer,\\\\U0001F469 \U000200D \U0001F33E\\,\'\\U0001f469 \U000200d \U0001f33e\,Neutral
person-role,296,U+1F9D1 U+200D U+1F373,U0001F9D1 U000200D U0001F373,cook,\\\\U0001F9D1 \U000200D \U0001F373\\,\'\\U0001f9d1 \U000200d \U0001f373\,Neutral
person-role,297,U+1F468 U+200D U+1F373,U0001F468 U000200D U0001F373,man_cook,\\\\U0001F468 \U000200D \U0001F373\\,\'\\U0001f468 \U000200d \U0001f373\,Neutral
person-role,298,U+1F469 U+200D U+1F373,U0001F469 U000200D U0001F373,woman_cook,\\\\U0001F469 \U000200D \U0001F373\\,\'\\U0001f469 \U000200d \U0001f373\,Neutral
person-role,299,U+1F9D1 U+200D U+1F527,U0001F9D1 U000200D U0001F527,mechanic,\\\\U0001F9D1 \U000200D \U0001F527\\,\'\\U0001f9d1 \U000200d \U0001f527\,Neutral
person-role,300,U+1F468 U+200D U+1F527,U0001F468 U000200D U0001F527,man_mechanic,\\\\U0001F468 \U000200D \U0001F527\\,\'\\U0001f468 \U000200d \U0001f527\,Neutral
person-role,301,U+1F469 U+200D U+1F527,U0001F469 U000200D U0001F527,woman_mechanic,\\\\U0001F469 \U000200D \U0001F527\\,\'\\U0001f469 \U000200d \U0001f527\,Neutral
person-role,302,U+1F9D1 U+200D U+1F3ED,U0001F9D1 U000200D U0001F3ED,factory_worker,\\\\U0001F9D1 \U000200D \U0001F3ED\\,\'\\U0001f9d1 \U000200d \U0001f3ed\,Neutral
person-role,303,U+1F468 U+200D U+1F3ED,U0001F468 U000200D U0001F3ED,man_factory_worker,\\\\U0001F468 \U000200D \U0001F3ED\\,\'\\U0001f468 \U000200d \U0001f3ed\,Neutral
person-role,304,U+1F469 U+200D U+1F3ED,U0001F469 U000200D U0001F3ED,woman_factory_worker,\\\\U0001F469 \U000200D \U0001F3ED\\,\'\\U0001f469 \U000200d \U0001f3ed\,Neutral
person-role,305,U+1F9D1 U+200D U+1F4BC,U0001F9D1 U000200D U0001F4BC,office_worker,\\\\U0001F9D1 \U000200D \U0001F4BC\\,\'\\U0001f9d1 \U000200d \U0001f4bc\,Neutral
person-role,306,U+1F468 U+200D U+1F4BC,U0001F468 U000200D U0001F4BC,man_office_worker,\\\\U0001F468 \U000200D \U0001F4BC\\,\'\\U0001f468 \U000200d \U0001f4bc\,Neutral
person-role,307,U+1F469 U+200D U+1F4BC,U0001F469 U000200D U0001F4BC,woman_office_worker,\\\\U0001F469 \U000200D \U0001F4BC\\,\'\\U0001f469 \U000200d \U0001f4bc\,Neutral
person-role,308,U+1F9D1 U+200D U+1F52C,U0001F9D1 U000200D U0001F52C,scientist,\\\\U0001F9D1 \U000200D \U0001F52C\\,\'\\U0001f9d1 \U000200d \U0001f52c\,Neutral
person-role,309,U+1F468 U+200D U+1F52C,U0001F468 U000200D U0001F52C,man_scientist,\\\\U0001F468 \U000200D \U0001F52C\\,\'\\U0001f468 \U000200d \U0001f52c\,Neutral
person-role,310,U+1F469 U+200D U+1F52C,U0001F469 U000200D U0001F52C,woman_scientist,\\\\U0001F469 \U000200D \U0001F52C\\,\'\\U0001f469 \U000200d \U0001f52c\,Neutral
person-role,311,U+1F9D1 U+200D U+1F4BB,U0001F9D1 U000200D U0001F4BB,technologist,\\\\U0001F9D1 \U000200D \U0001F4BB\\,\'\\U0001f9d1 \U000200d \U0001f4bb\,Neutral
person-role,312,U+1F468 U+200D U+1F4BB,U0001F468 U000200D U0001F4BB,man_technologist,\\\\U0001F468 \U000200D \U0001F4BB\\,\'\\U0001f468 \U000200d \U0001f4bb\,Neutral
person-role,313,U+1F469 U+200D U+1F4BB,U0001F469 U000200D U0001F4BB,woman_technologist,\\\\U0001F469 \U000200D \U0001F4BB\\,\'\\U0001f469 \U000200d \U0001f4bb\,Neutral
person-role,314,U+1F9D1 U+200D U+1F3A4,U0001F9D1 U000200D U0001F3A4,singer,\\\\U0001F9D1 \U000200D \U0001F3A4\\,\'\\U0001f9d1 \U000200d \U0001f3a4\,Neutral
person-role,315,U+1F468 U+200D U+1F3A4,U0001F468 U000200D U0001F3A4,man_singer,\\\\U0001F468 \U000200D \U0001F3A4\\,\'\\U0001f468 \U000200d \U0001f3a4\,Neutral
person-role,316,U+1F469 U+200D U+1F3A4,U0001F469 U000200D U0001F3A4,woman_singer,\\\\U0001F469 \U000200D \U0001F3A4\\,\'\\U0001f469 \U000200d \U0001f3a4\,Neutral
person-role,317,U+1F9D1 U+200D U+1F3A8,U0001F9D1 U000200D U0001F3A8,artist,\\\\U0001F9D1 \U000200D \U0001F3A8\\,\'\\U0001f9d1 \U000200d \U0001f3a8\,Neutral
person-role,318,U+1F468 U+200D U+1F3A8,U0001F468 U000200D U0001F3A8,man_artist,\\\\U0001F468 \U000200D \U0001F3A8\\,\'\\U0001f468 \U000200d \U0001f3a8\,Neutral
person-role,319,U+1F469 U+200D U+1F3A8,U0001F469 U000200D U0001F3A8,woman_artist,\\\\U0001F469 \U000200D \U0001F3A8\\,\'\\U0001f469 \U000200d \U0001f3a8\,Neutral
person-role,320,U+1F9D1 U+200D U+2708 U+FE0F,U0001F9D1 U000200D U0002708 U000FE0F,pilot,\\\\U0001F9D1 \U000200D \U0002708 \U000FE0F\\,\'\\U0001f9d1 \U000200d \U0002708 \U000fe0f\,Neutral
person-role,321,U+1F468 U+200D U+2708 U+FE0F,U0001F468 U000200D U0002708 U000FE0F,man_pilot,\\\\U0001F468 \U000200D \U0002708 \U000FE0F\\,\'\\U0001f468 \U000200d \U0002708 \U000fe0f\,Neutral
person-role,322,U+1F469 U+200D U+2708 U+FE0F,U0001F469 U000200D U0002708 U000FE0F,woman_pilot,\\\\U0001F469 \U000200D \U0002708 \U000FE0F\\,\'\\U0001f469 \U000200d \U0002708 \U000fe0f\,Neutral
person-role,323,U+1F9D1 U+200D U+1F680,U0001F9D1 U000200D U0001F680,astronaut,\\\\U0001F9D1 \U000200D \U0001F680\\,\'\\U0001f9d1 \U000200d \U0001f680\,Neutral
person-role,324,U+1F468 U+200D U+1F680,U0001F468 U000200D U0001F680,man_astronaut,\\\\U0001F468 \U000200D \U0001F680\\,\'\\U0001f468 \U000200d \U0001f680\,Neutral
person-role,325,U+1F469 U+200D U+1F680,U0001F469 U000200D U0001F680,woman_astronaut,\\\\U0001F469 \U000200D \U0001F680\\,\'\\U0001f469 \U000200d \U0001f680\,Neutral
person-role,326,U+1F9D1 U+200D U+1F692,U0001F9D1 U000200D U0001F692,firefighter,\\\\U0001F9D1 \U000200D \U0001F692\\,\'\\U0001f9d1 \U000200d \U0001f692\,Neutral
person-role,327,U+1F468 U+200D U+1F692,U0001F468 U000200D U0001F692,man_firefighter,\\\\U0001F468 \U000200D \U0001F692\\,\'\\U0001f468 \U000200d \U0001f692\,Neutral
person-role,328,U+1F469 U+200D U+1F692,U0001F469 U000200D U0001F692,woman_firefighter,\\\\U0001F469 \U000200D \U0001F692\\,\'\\U0001f469 \U000200d \U0001f692\,Neutral
person-role,329,U+1F46E,U0001F46E,police_officer,\\\\U0001F46E\\,\'\\U0001f46e\,Neutral
person-role,330,U+1F46E U+200D U+2642 U+FE0F,U0001F46E U000200D U0002642 U000FE0F,man_police_officer,\\\\U0001F46E \U000200D \U0002642 \U000FE0F\\,\'\\U0001f46e \U000200d \U0002642 \U000fe0f\,Neutral
person-role,331,U+1F46E U+200D U+2640 U+FE0F,U0001F46E U000200D U0002640 U000FE0F,woman_police_officer,\\\\U0001F46E \U000200D \U0002640 \U000FE0F\\,\'\\U0001f46e \U000200d \U0002640 \U000fe0f\,Neutral
person-role,332,U+1F575,U0001F575,detective,\\\\U0001F575\\,\'\\U0001f575\,Neutral
person-role,333,U+1F575 U+FE0F U+200D U+2642 U+FE0F,U0001F575 U000FE0F U000200D U0002642 U000FE0F,man_detective,\\\\U0001F575 \U000FE0F \U000200D \U0002642 \U000FE0F\\,\'\\U0001f575 \U000fe0f \U000200d \U0002642 \U000fe0f\,Neutral
person-role,334,U+1F575 U+FE0F U+200D U+2640 U+FE0F,U0001F575 U000FE0F U000200D U0002640 U000FE0F,woman_detective,\\\\U0001F575 \U000FE0F \U000200D \U0002640 \U000FE0F\\,\'\\U0001f575 \U000fe0f \U000200d \U0002640 \U000fe0f\,Neutral
person-role,335,U+1F482,U0001F482,guard,\\\\U0001F482\\,\'\\U0001f482\,Neutral
person-role,336,U+1F482 U+200D U+2642 U+FE0F,U0001F482 U000200D U0002642 U000FE0F,man_guard,\\\\U0001F482 \U000200D \U0002642 \U000FE0F\\,\'\\U0001f482 \U000200d \U0002642 \U000fe0f\,Neutral
person-role,337,U+1F482 U+200D U+2640 U+FE0F,U0001F482 U000200D U0002640 U000FE0F,woman_guard,\\\\U0001F482 \U000200D \U0002640 \U000FE0F\\,\'\\U0001f482 \U000200d \U0002640 \U000fe0f\,Neutral
person-role,338,U+1F977,U0001F977,ninja,\\\\U0001F977\\,\'\\U0001f977\,Neutral
person-role,339,U+1F477,U0001F477,construction_worker,\\\\U0001F477\\,\'\\U0001f477\,Neutral
person-role,340,U+1F477 U+200D U+2642 U+FE0F,U0001F477 U000200D U0002642 U000FE0F,man_construction_worker,\\\\U0001F477 \U000200D \U0002642 \U000FE0F\\,\'\\U0001f477 \U000200d \U0002642 \U000fe0f\,Neutral
person-role,341,U+1F477 U+200D U+2640 U+FE0F,U0001F477 U000200D U0002640 U000FE0F,woman_construction_worker,\\\\U0001F477 \U000200D \U0002640 \U000FE0F\\,\'\\U0001f477 \U000200d \U0002640 \U000fe0f\,Neutral
person-role,342,U+1FAC5,U0001FAC5,person_with_crown,\\\\U0001FAC5\\,\'\\U0001fac5\,Neutral
person-role,343,U+1F934,U0001F934,prince,\\\\U0001F934\\,\'\\U0001f934\,Neutral
person-role,344,U+1F478,U0001F478,princess,\\\\U0001F478\\,\'\\U0001f478\,Neutral
person-role,345,U+1F473,U0001F473,person_wearing_turban,\\\\U0001F473\\,\'\\U0001f473\,Neutral
person-role,346,U+1F473 U+200D U+2642 U+FE0F,U0001F473 U000200D U0002642 U000FE0F,man_wearing_turban,\\\\U0001F473 \U000200D \U0002642 \U000FE0F\\,\'\\U0001f473 \U000200d \U0002642 \U000fe0f\,Neutral
person-role,347,U+1F473 U+200D U+2640 U+FE0F,U0001F473 U000200D U0002640 U000FE0F,woman_wearing_turban,\\\\U0001F473 \U000200D \U0002640 \U000FE0F\\,\'\\U0001f473 \U000200d \U0002640 \U000fe0f\,Neutral
person-role,348,U+1F472,U0001F472,person_with_skullcap,\\\\U0001F472\\,\'\\U0001f472\,Neutral
person-role,349,U+1F9D5,U0001F9D5,woman_with_headscarf,\\\\U0001F9D5\\,\'\\U0001f9d5\,Neutral
person-role,350,U+1F935,U0001F935,person_in_tuxedo,\\\\U0001F935\\,\'\\U0001f935\,Neutral
person-role,351,U+1F935 U+200D U+2642 U+FE0F,U0001F935 U000200D U0002642 U000FE0F,man_in_tuxedo,\\\\U0001F935 \U000200D \U0002642 \U000FE0F\\,\'\\U0001f935 \U000200d \U0002642 \U000fe0f\,Neutral
person-role,352,U+1F935 U+200D U+2640 U+FE0F,U0001F935 U000200D U0002640 U000FE0F,woman_in_tuxedo,\\\\U0001F935 \U000200D \U0002640 \U000FE0F\\,\'\\U0001f935 \U000200d \U0002640 \U000fe0f\,Neutral
person-role,353,U+1F470,U0001F470,person_with_veil,\\\\U0001F470\\,\'\\U0001f470\,Neutral
person-role,354,U+1F470 U+200D U+2642 U+FE0F,U0001F470 U000200D U0002642 U000FE0F,man_with_veil,\\\\U0001F470 \U000200D \U0002642 \U000FE0F\\,\'\\U0001f470 \U000200d \U0002642 \U000fe0f\,Neutral
person-role,355,U+1F470 U+200D U+2640 U+FE0F,U0001F470 U000200D U0002640 U000FE0F,woman_with_veil,\\\\U0001F470 \U000200D \U0002640 \U000FE0F\\,\'\\U0001f470 \U000200d \U0002640 \U000fe0f\,Neutral
person-role,356,U+1F930,U0001F930,pregnant_woman,\\\\U0001F930\\,\'\\U0001f930\,Neutral
person-role,357,U+1FAC3,U0001FAC3,pregnant_man,\\\\U0001FAC3\\,\'\\U0001fac3\,Neutral
person-role,358,U+1FAC4,U0001FAC4,pregnant_person,\\\\U0001FAC4\\,\'\\U0001fac4\,Neutral
person-role,359,U+1F931,U0001F931,breast-feeding,\\\\U0001F931\\,\'\\U0001f931\,Neutral
person-role,360,U+1F469 U+200D U+1F37C,U0001F469 U000200D U0001F37C,woman_feeding_baby,\\\\U0001F469 \U000200D \U0001F37C\\,\'\\U0001f469 \U000200d \U0001f37c\,Neutral
person-role,361,U+1F468 U+200D U+1F37C,U0001F468 U000200D U0001F37C,man_feeding_baby,\\\\U0001F468 \U000200D \U0001F37C\\,\'\\U0001f468 \U000200d \U0001f37c\,Neutral
person-role,362,U+1F9D1 U+200D U+1F37C,U0001F9D1 U000200D U0001F37C,person_feeding_baby,\\\\U0001F9D1 \U000200D \U0001F37C\\,\'\\U0001f9d1 \U000200d \U0001f37c\,Neutral
person-fantasy,363,U+1F47C,U0001F47C,baby_angel,\\\\U0001F47C\\,\'\\U0001f47c\,Neutral
person-fantasy,364,U+1F385,U0001F385,Santa_Claus,\\\\U0001F385\\,\'\\U0001f385\,Neutral
person-fantasy,365,U+1F936,U0001F936,Mrs._Claus,\\\\U0001F936\\,\'\\U0001f936\,Neutral
person-fantasy,366,U+1F9D1 U+200D U+1F384,U0001F9D1 U000200D U0001F384,mx_claus,\\\\U0001F9D1 \U000200D \U0001F384\\,\'\\U0001f9d1 \U000200d \U0001f384\,Neutral
person-fantasy,367,U+1F9B8,U0001F9B8,superhero,\\\\U0001F9B8\\,\'\\U0001f9b8\,Neutral
person-fantasy,368,U+1F9B8 U+200D U+2642 U+FE0F,U0001F9B8 U000200D U0002642 U000FE0F,man_superhero,\\\\U0001F9B8 \U000200D \U0002642 \U000FE0F\\,\'\\U0001f9b8 \U000200d \U0002642 \U000fe0f\,Neutral
person-fantasy,369,U+1F9B8 U+200D U+2640 U+FE0F,U0001F9B8 U000200D U0002640 U000FE0F,woman_superhero,\\\\U0001F9B8 \U000200D \U0002640 \U000FE0F\\,\'\\U0001f9b8 \U000200d \U0002640 \U000fe0f\,Neutral
person-fantasy,370,U+1F9B9,U0001F9B9,supervillain,\\\\U0001F9B9\\,\'\\U0001f9b9\,Neutral
person-fantasy,371,U+1F9B9 U+200D U+2642 U+FE0F,U0001F9B9 U000200D U0002642 U000FE0F,man_supervillain,\\\\U0001F9B9 \U000200D \U0002642 \U000FE0F\\,\'\\U0001f9b9 \U000200d \U0002642 \U000fe0f\,Neutral
person-fantasy,372,U+1F9B9 U+200D U+2640 U+FE0F,U0001F9B9 U000200D U0002640 U000FE0F,woman_supervillain,\\\\U0001F9B9 \U000200D \U0002640 \U000FE0F\\,\'\\U0001f9b9 \U000200d \U0002640 \U000fe0f\,Neutral
person-fantasy,373,U+1F9D9,U0001F9D9,mage,\\\\U0001F9D9\\,\'\\U0001f9d9\,Neutral
person-fantasy,374,U+1F9D9 U+200D U+2642 U+FE0F,U0001F9D9 U000200D U0002642 U000FE0F,man_mage,\\\\U0001F9D9 \U000200D \U0002642 \U000FE0F\\,\'\\U0001f9d9 \U000200d \U0002642 \U000fe0f\,Neutral
person-fantasy,375,U+1F9D9 U+200D U+2640 U+FE0F,U0001F9D9 U000200D U0002640 U000FE0F,woman_mage,\\\\U0001F9D9 \U000200D \U0002640 \U000FE0F\\,\'\\U0001f9d9 \U000200d \U0002640 \U000fe0f\,Neutral
person-fantasy,376,U+1F9DA,U0001F9DA,fairy,\\\\U0001F9DA\\,\'\\U0001f9da\,Neutral
person-fantasy,377,U+1F9DA U+200D U+2642 U+FE0F,U0001F9DA U000200D U0002642 U000FE0F,man_fairy,\\\\U0001F9DA \U000200D \U0002642 \U000FE0F\\,\'\\U0001f9da \U000200d \U0002642 \U000fe0f\,Neutral
person-fantasy,378,U+1F9DA U+200D U+2640 U+FE0F,U0001F9DA U000200D U0002640 U000FE0F,woman_fairy,\\\\U0001F9DA \U000200D \U0002640 \U000FE0F\\,\'\\U0001f9da \U000200d \U0002640 \U000fe0f\,Neutral
person-fantasy,379,U+1F9DB,U0001F9DB,vampire,\\\\U0001F9DB\\,\'\\U0001f9db\,Neutral
